created,text,retwc,hashtag,followers,friends
2017-12-06 13:58:46,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,614,1557
2017-12-06 13:58:41,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,278,2360
2017-12-06 13:58:36,"b'RT @StarkDigitalBiz: We ""Stark Digital"" have launched our #WooCommerce #GST #Plugin on https://t.co/HWfllhNNiW. You can find it here: https\xe2\x80\xa6'",1,WooCommerce,68659,72633
2017-12-06 13:58:32,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,755,91
2017-12-06 13:58:31,"b'RT @Scepticindian: Don\xe2\x80\x99t react on Babri or abuses hurled at @OfficeOfRG by BJP a holes. Focus on GST blunder, Demonetisation disaster, jobs'",5,None,1581,508
2017-12-06 13:58:31,b'RT @askGSTech: The total Returns filed on GST Portal since August 5th 2017 as on 29th November. https://t.co/bkoWQfEFsa',16,None,695,395
2017-12-06 13:58:28,b'RT @AppunGeniuz: One word support #GST\n\n#spreadlove @actorvijay @ActorVijayFC @AVFOTeam @ActorVijayTeam @SSMusicTweet @aditi1231 https://t.\xe2\x80\xa6',35,GST,8808,73
2017-12-06 13:58:26,"b'RT @iScrew: 17. Patel just a few days ago. This handle reported a few weeks ago that when GST reforms were announced, BJP leader Kanti Amru\xe2\x80\xa6'",21,None,65,62
2017-12-06 13:58:26,b'RT @askGSTech: Returns received on the GST Portal on 20th November. https://t.co/f8zVm0Jy8m',16,None,695,395
2017-12-06 13:57:50,b'RT @askGSTech: The services that have been made available for Taxpayers on the GST Portal as on 30th November. https://t.co/9uqJ5DFG5f',64,None,695,395
2017-12-06 13:57:46,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,157,363
2017-12-06 13:57:36,b'Why the Current Rate of Economic Growth Is a Flawed Indicator of Ground Realities https://t.co/3eiut40dvT via @thewire_in',0,None,1872,402
2017-12-06 13:57:22,b'@_VitaminOSM I hope ga o ko kgaolong \xf0\x9f\xa4\x94 else this is getting a delayed response',0,None,117,97
2017-12-06 13:57:22,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,549,277
2017-12-06 13:57:15,"b""RT @i_me_my5elf: Kapil Sibal has ensured that EVM's can be hacked in an aggressive way as all of a sudden Gujaratis forgot Naliya Rape, Une\xe2\x80\xa6""",10,None,516,737
2017-12-06 13:57:01,"b'RT @dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports can use advance authori\xe2\x80\xa6'",16,None,193,179
2017-12-06 13:57:01,"b""RT @jitengajaria: During a 'sev khaman' breakfast this morning, interacted with few small traders &amp; shopkeepers. On GST they say 'their iss\xe2\x80\xa6""",5,None,60,161
2017-12-06 13:56:58,"b'EEPC for faster GST refunds, hails foreign trade policy https://t.co/XzBWMnrsXq https://t.co/TsJFz6X9iY'",0,None,3807,83
2017-12-06 13:56:56,"b""RT @sanjivbhatt: Not a word on his 'Masterstrokes' of Demonetisation and GST at the Gujarat Election Rallies!\n\nNot a word on the fabled 'Gu\xe2\x80\xa6""",197,None,19,92
2017-12-06 13:56:56,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,4,159
2017-12-06 13:56:41,b'RT @MahilaCongress: #GST  Council revised tax rates on Khakhra (Gujarati snack) to 5% but no reduction in tax on sanitary PADS In Spite of\xe2\x80\xa6',146,GST,2,10
2017-12-06 13:56:28,"b""RT @shirlzatwork: Wealth creation, sectors that will create wealth and much more.. Read an Exclusive interview in today's Economic Times wi\xe2\x80\xa6""",4,None,37,102
2017-12-06 13:56:27,"b'GST, Farm Loan Waivers May Lead To Fiscal Slippage, Says RBI https://t.co/WaSd0k8s4e'",0,None,4771,28
2017-12-06 13:56:25,"b""Somewhere...some place..can't remember where \xf0\x9f\x91\x80@Opelo_MaKB https://t.co/qrTeRQCtxM""",0,None,117,97
2017-12-06 13:56:11,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,251,51
2017-12-06 13:56:09,b'RT @India_Policy: We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/icVI6mggCN',11,None,296,298
2017-12-06 13:56:09,"b'RT @India_Policy: GST will be a game changer how the supply chain is managed in India, which currently is very complex and inefficient. #On\xe2\x80\xa6'",161,None,93,357
2017-12-06 13:55:59,b'@growthrate3D @arunjaitley @muglikar_ Can we make 200 the highest denomination by slowly withdrawing/circulating 20\xe2\x80\xa6 https://t.co/wxPzifVyhv',0,None,27,213
2017-12-06 13:55:58,b'@simply2luv It seems from query that you have rented a place in UP from the supplier. If the place is used to carry\xe2\x80\xa6 https://t.co/nD7Vrj25QL',0,None,4,4
2017-12-06 13:55:55,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,1781,2475
2017-12-06 13:55:53,b'RT @MocDoc_In: GST ready .. Easy Handling from single to multi chain pharmacy centers\nhttps://t.co/cxFWdI0TAx https://t.co/UnPJS3zh6E',22,None,429,1874
2017-12-06 13:55:49,"b'#BJPWaveInGujarat If there a wave for BJP why all the BJP people talking only about  Rahul Gandhi, his ancestry, hi\xe2\x80\xa6 https://t.co/K9iGQeV1Kq'",7,BJPWaveInGujarat,296,366
2017-12-06 13:55:48,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,1658,560
2017-12-06 13:55:44,"b'@bhasaby @arunjaitley @muglikar_ Can we make 200 the highest denomination by slowly withdrawing/circulating 2000,50\xe2\x80\xa6 https://t.co/c9pSEQ2GZC'",0,None,27,213
2017-12-06 13:55:34,b'RT @OpIndia_com: We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/GvrFcGNNgz',133,None,7145,865
2017-12-06 13:55:30,"b'RT @iScrew: 17. Patel just a few days ago. This handle reported a few weeks ago that when GST reforms were announced, BJP leader Kanti Amru\xe2\x80\xa6'",21,None,278,2360
2017-12-06 13:55:26,"b'RT @iScrew: 17. Patel just a few days ago. This handle reported a few weeks ago that when GST reforms were announced, BJP leader Kanti Amru\xe2\x80\xa6'",21,None,1658,560
2017-12-06 13:55:09,b'Dear Sir @adhia03 as per @narendramodi ji vision of Digital India can we file Form RFD 11 online with bank guarante\xe2\x80\xa6 https://t.co/cFZkOTf18T',0,None,89,101
2017-12-06 13:55:09,"b'RT @bhatia_niraj23: He is Suresh Tanna , A small businessman ..has faced great slowdown after noteban &amp; GST.. he has faith in @OfficeOfRG &amp;\xe2\x80\xa6'",117,None,2333,4998
2017-12-06 13:54:53,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,6651,3141
2017-12-06 13:54:51,"b""RT @SakhaRam_1: Gujaratis never mix-up politics or religion in the business. @BJP4India's GST &amp;  Notebandi ruined their business. @INCIndia\xe2\x80\xa6""",20,None,11,83
2017-12-06 13:54:48,"b'RT @otvnews: State Cabinet decides to set up Asian Public Health University to undertake clinical research, implement #GST on forest produc\xe2\x80\xa6'",2,GST,567,621
2017-12-06 13:54:17,"b'RT @iScrew: 17. Patel just a few days ago. This handle reported a few weeks ago that when GST reforms were announced, BJP leader Kanti Amru\xe2\x80\xa6'",21,None,1781,2475
2017-12-06 13:54:10,b'RT @livemint: Gujarat elections: Saurashtra traders miffed after GST nixes \xe2\x80\x98kutcha\xe2\x80\x99 transactions https://t.co/PJRFe5J2MC',12,None,213,190
2017-12-06 13:54:08,"b'RT @INCIndia: \xe2\x80\x98Make In India\xe2\x80\x99 numbers for 2020 are drifting away from their target of zero imports of electronics, thanks to the impact of\xe2\x80\xa6'",545,None,154,258
2017-12-06 13:54:08,"b""This, I just don't remember \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/wSb6zrSXbS""",0,None,117,97
2017-12-06 13:54:03,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,1781,2475
2017-12-06 13:53:49,"b'RT @sri9011: GST cashback  to consumers on cashless purchases will boost usage of cashless. When volumes zoom, charges will head southwards\xe2\x80\xa6'",3,None,250,799
2017-12-06 13:53:20,"b'Evidently Modi is not behind the post of Prime Minister, he is working in the interest of nation (India). For the f\xe2\x80\xa6 https://t.co/zRyemdGqCu'",0,None,5,82
2017-12-06 13:53:16,b'RT @askGST_GoI: It is treated as supply and applicable GST is payable on the value realised. https://t.co/U7seX5ns5B',29,None,695,395
2017-12-06 13:53:13,"b'RT @bhatia_niraj23: He is Suresh Tanna , A small businessman ..has faced great slowdown after noteban &amp; GST.. he has faith in @OfficeOfRG &amp;\xe2\x80\xa6'",117,None,5455,4390
2017-12-06 13:53:00,"b'RT @vanichandra2010: Too Early To Conclude Economic Recovery From Notes Ban, GST Impact: Manmohan Singh\n\nIt is too late for your Economics\xe2\x80\xa6'",11,None,1532,208
2017-12-06 13:52:59,"b'RT @India_Policy: GST will usher in a totally paperless trail of all transactions, end-to-end. If India does it right, benefits would be be\xe2\x80\xa6'",49,None,139,531
2017-12-06 13:52:52,"b'RT @India_Policy: GST will usher in a totally paperless trail of all transactions, end-to-end. If India does it right, benefits would be be\xe2\x80\xa6'",49,None,58,237
2017-12-06 13:52:43,"b'RT @India_Policy: GST will be a game changer how the supply chain is managed in India, which currently is very complex and inefficient. #On\xe2\x80\xa6'",161,None,58,237
2017-12-06 13:52:42,b'@askGST_GoI our group housing society has different sizes of flats accordingly  some flats shall be paying maintena\xe2\x80\xa6 https://t.co/vCGVqh809h',0,None,17,12
2017-12-06 13:52:31,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,86,275
2017-12-06 13:52:25,"b""RT @ETNOWlive: #BoostingExports | #ForeignTradePolicy | Finance Secy @adhia03's take on #GST https://t.co/eS184gO3bL""",19,BoostingExports,695,395
2017-12-06 13:52:12,b'RT @Omkar_Raii: Goods and Services Tax (#GST) has made doing business easier for traders by expanding the market place and reducing #tax co\xe2\x80\xa6',38,GST,1828,1202
2017-12-06 13:52:07,b'Modi may make tax evasion nearly impossible in 2018\nhttps://t.co/oG033bBap0\n#India #BlackMoney #TaxReform #GST',0,India,4122,1017
2017-12-06 13:52:02,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,106,643
2017-12-06 13:52:01,b'RT @Ankushchoubey1: Gst &amp; Demonetisation Was Impletmented Without Any Planning As A Result Of It Common People Have Suffered\n#NavsarjanWith\xe2\x80\xa6',21,None,592,608
2017-12-06 13:51:54,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,740,1156
2017-12-06 13:51:32,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,159,243
2017-12-06 13:51:30,"b'@arunjaitley if ppl hv supported u 4 DeMo, GST does mean  dat u loot  hard earned money. if @narendramodi @PMOIndia\xe2\x80\xa6 https://t.co/CD6JPqwv0B'",0,None,146,251
2017-12-06 13:51:30,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,102,959
2017-12-06 13:51:17,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,696,183
2017-12-06 13:51:04,"b'@RailMinIndia @Central_Railway \nR u guys still charging 18% gst, just wn know the fact\nPls help https://t.co/kC8zDNf94M'",0,None,29,316
2017-12-06 13:51:04,b'RT @India_Policy: We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/icVI6mggCN',11,None,214,740
2017-12-06 13:50:57,"b'RT @dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports can use advance authori\xe2\x80\xa6'",16,None,695,395
2017-12-06 13:50:56,b'RT @dgftindia: GST will enhance India\xe2\x80\x99s export competitiveness through the provision of zero-rating of exports.  Exporters can get the refu\xe2\x80\xa6',12,None,695,395
2017-12-06 13:50:49,b'RT @India_Policy: We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/icVI6mggCN',11,None,5081,3121
2017-12-06 13:50:47,"b'RT @sri9011: GST cashback  to consumers on cashless purchases will boost usage of cashless. When volumes zoom, charges will head southwards\xe2\x80\xa6'",3,None,427,347
2017-12-06 13:50:46,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,1325,2655
2017-12-06 13:50:34,b'RT @Ankushchoubey1: Correct the fundamental flaw in GST architecture to give India a Genuine Simple Tax.Don\xe2\x80\x99t waste India\xe2\x80\x99s time with lip s\xe2\x80\xa6',78,None,592,608
2017-12-06 13:50:33,"b'RT @allaboutGST: GST Law Panel submits recommendations to Revenue Secretary, suggests more than 100 changes https://t.co/SHbAYgKKg5'",4,None,81,141
2017-12-06 13:50:07,"b""@OfficeofRG . . . .Rahul sir you personally raise issue how can PM said Rahul goes to worship every stone ,but don'\xe2\x80\xa6 https://t.co/lPrS4irpxc""",0,None,1,25
2017-12-06 13:49:24,"b'RT @INCIndia: \xe2\x80\x98Make In India\xe2\x80\x99 numbers for 2020 are drifting away from their target of zero imports of electronics, thanks to the impact of\xe2\x80\xa6'",545,None,5605,1950
2017-12-06 13:49:24,"b'FTP: Govt unveils Rs 8,450-cr package to revive exports after GST https://t.co/Yd3Hq12oT9'",0,None,4771,28
2017-12-06 13:49:17,"b""@GuardOfForever @PremierBradWall @Sask_NDP Yada yada yada they didn't check with this on the GST either. Government\xe2\x80\xa6 https://t.co/adzcO8lwnX""",0,None,334,582
2017-12-06 13:49:11,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,38,150
2017-12-06 13:49:07,b'RT @India_Policy: We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/icVI6mggCN',11,None,717,1275
2017-12-06 13:49:03,"b'RT @RohanBadala: @arunjaitley Can we make 200 the highest denomination by slowly withdrawing/circulating 2000,500 notes.Along with GST &amp; aa\xe2\x80\xa6'",1,None,104,187
2017-12-06 13:48:50,b'RT @India_Policy: We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/icVI6mggCN',11,None,216,556
2017-12-06 13:48:39,"b'RT @dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports can use advance authori\xe2\x80\xa6'",16,None,154,262
2017-12-06 13:48:35,b'Creeping @_VitaminOSM \n1. https://t.co/kf1qC6Q05V',0,None,117,97
2017-12-06 13:48:30,"b""@gstqueryadvises @ranjanjati @gstindia @InGSTPortal @askGST_GoI @GST_Council It's really surprising as to why the p\xe2\x80\xa6 https://t.co/yvPfgnG7Wi""",0,None,4,4
2017-12-06 13:48:30,b'RT @DilliDurAst: I don\xe2\x80\x99t know who\xe2\x80\x99s winning Gujarat but I can tell you I have met more people complaining about notebandi here in a day tha\xe2\x80\xa6',61,None,2536,1514
2017-12-06 13:48:17,"b'RT @rkhuria: It is your thinking to link everything with Elections. You opposed Aadhar, GST in Opposition. Before every election you rake u\xe2\x80\xa6'",42,None,103,672
2017-12-06 13:48:11,b'RT @CaptAjayYadav: All country eyes are focused on Gujarat in the coming elections on 9 and 14 December as to how PM Modi will taste his de\xe2\x80\xa6',11,None,3,5
2017-12-06 13:47:58,b'RT @tunfaisal: Singapura mungkin naikkan kadar GST -&gt; TODAYonline | GST could be raised to 9% in Budget 2018: DBS report - https://t.co/wX1\xe2\x80\xa6',6,None,259,230
2017-12-06 13:47:51,"b'8:47 AM Eastern 32\xc2\xb0F(Feels 24\xc2\xb0F)  BP:30.1inHg  RH:65%  SSW@5 mph(Light Breeze) Gst:9 mph  Rn:0""  RnTdy:0"" 24HrRn:0.\xe2\x80\xa6 https://t.co/yjJQFS9mCk'",0,None,337,114
2017-12-06 13:47:36,"b'@arunjaitley Can we make 200 the highest denomination by slowly withdrawing/circulating 2000,500 notes.Along with G\xe2\x80\xa6 https://t.co/0WsJCzK3op'",1,None,27,213
2017-12-06 13:47:13,"b'ndtv: RT NDTVProfit: GST, Farm Loan Waivers May Lead To Fiscal Slippage, Says RBI https://t.co/EP2yqRgbSr https://t.co/pmUt0PHctQ'",0,None,219599,70151
2017-12-06 13:47:01,"b'RT @dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports can use advance authori\xe2\x80\xa6'",16,None,57,190
2017-12-06 13:46:52,b'RT @Ash_Rokzz23: Well Jan Ki Baat survey Pradip Bandari Also talked On GST&amp;Vikas Gando Che.\n1.Anger against GST implementation has decrease\xe2\x80\xa6',6,None,3,37
2017-12-06 13:46:48,b'GST data may be used to track income-tax evaders\nhttps://t.co/vYoPYjrGiA',0,None,145,87
2017-12-06 13:46:33,b'RT @muglikar_: On 7th of October had tried to initiate a dialogue on Kautilya and GST. This is a very interesting aspect. Hare brained comm\xe2\x80\xa6',20,None,24,188
2017-12-06 13:46:25,"b'RT @NDTVProfit: GST, Farm Loan Waivers May Lead To Fiscal Slippage, Says RBI https://t.co/4IOVdzO6qS'",7,None,5950,128
2017-12-06 13:46:22,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,21,324
2017-12-06 13:46:19,b'@imranrizvi9 @MoJeDK @prantadarshi @ved007pkh @PrakashJavdekar @sambitswaraj @OfficeOfRG @pbhushan1 @geetv79\xe2\x80\xa6 https://t.co/MDxGFkAERJ',0,None,166,113
2017-12-06 13:46:10,"b""RT @ggiittiikkaa: It's not National shame. It's just Delhi's shame.  Ask CM Kejriwal why he is busy politicizing EVMs, Demonetisation and G\xe2\x80\xa6""",529,None,7657,235
2017-12-06 13:46:05,b'RT @India_Policy: We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/icVI6mggCN',11,None,1622,3154
2017-12-06 13:46:00,"b'RT @India_Policy: GST will usher in a totally paperless trail of all transactions, end-to-end. If India does it right, benefits would be be\xe2\x80\xa6'",49,None,1622,3154
2017-12-06 13:45:55,"b'RT @ANI: #GST law panel submitted report to Revenue Secretary, suggesting changes in #GST Act, gave more than 100 recommendations including\xe2\x80\xa6'",47,GST,1916,595
2017-12-06 13:45:47,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,1776,4999
2017-12-06 13:45:41,b'@gstqueryadvises  What is the present GST rate on motor cars &lt; 1200 CC &amp; between 1200 &amp; 1500 CC? Is it 18% or 28%?\xe2\x80\xa6 https://t.co/WTRZuUpRmt',0,None,4,4
2017-12-06 13:45:29,"b'RT @kukk44: This is not GST, this is Gabbar Singh Tax. Its aim is to take away your hard earned money.\n #\xe0\xaa\x95\xe0\xab\x8b\xe0\xaa\x82\xe0\xaa\x97\xe0\xab\x8d\xe0\xaa\xb0\xe0\xab\x87\xe0\xaa\xb8_\xe0\xaa\xb8\xe0\xaa\xbe\xe0\xaa\xa5\xe0\xab\x87_\xe0\xaa\xa8\xe0\xaa\xb5\xe0\xaa\xb8\xe0\xaa\xb0\xe0\xab\x8d\xe0\xaa\x9c\xe0\xaa\xa8 https://t.co\xe2\x80\xa6'",85,કોંગ્રેસ_સાથે_નવસર્જન,166,88
2017-12-06 13:45:27,"b'RT @NDTVProfit: GST, Farm Loan Waivers May Lead To Fiscal Slippage, Says RBI https://t.co/4IOVdzO6qS'",7,None,336,365
2017-12-06 13:45:26,"b'RT @India_Policy: GST will be a game changer how the supply chain is managed in India, which currently is very complex and inefficient. #On\xe2\x80\xa6'",161,None,149,719
2017-12-06 13:45:22,"b'RT @sri9011: GST cashback  to consumers on cashless purchases will boost usage of cashless. When volumes zoom, charges will head southwards\xe2\x80\xa6'",3,None,595,310
2017-12-06 13:45:20,b'RT @Haaris95: @OfficeOfRG When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nW\xe2\x80\xa6',18,None,0,91
2017-12-06 13:45:18,b'@askGST_GoI @askGSTech @GST_Council THE INCREASED NUMBER OF NON COMPLIANCE PERCENTAGE IN GST RETURNS IS DUE TO NON\xe2\x80\xa6 https://t.co/GRj2dYf1b2',0,None,2261,24
2017-12-06 13:45:11,"b'RT @NDTVProfit: GST, Farm Loan Waivers May Lead To Fiscal Slippage, Says RBI https://t.co/4IOVdzO6qS'",7,None,10353184,20
2017-12-06 13:44:58,b'RT @DilliDurAst: I don\xe2\x80\x99t know who\xe2\x80\x99s winning Gujarat but I can tell you I have met more people complaining about notebandi here in a day tha\xe2\x80\xa6',61,None,257,651
2017-12-06 13:44:48,"b'RT @Omkar_Raii: #Govt unveils Rs8,450 crore package to revive exports after #GST  https://t.co/YJZbR8rwE3'",38,Govt,16,13
2017-12-06 13:44:43,"b'End of Day Wrap-up (Wednesday / December 06, 2017) #RBI #InterestRates #Inflation #Rcom #Reliance #debt #LIC #GST\xe2\x80\xa6 https://t.co/agV4aVLLK2'",0,RBI,261,70
2017-12-06 13:44:41,b'RT @muglikar_: On 7th of October had tried to initiate a dialogue on Kautilya and GST. This is a very interesting aspect. Hare brained comm\xe2\x80\xa6',20,None,838,2830
2017-12-06 13:44:31,"b'@sidmtweets Mean booth management , expensive act but has to be done . match votes polled and left , sheet wise . H\xe2\x80\xa6 https://t.co/U1nduCZuRb'",0,None,53,622
2017-12-06 13:44:24,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,1016,282
2017-12-06 13:44:18,"b'RT @Atheist_Krishna: [On 18th December 2017]\n\nIf Congress wins Gujarat: Democracy won, Secularism won, GST/Demonitization failed, RaGa most\xe2\x80\xa6'",858,None,10,101
2017-12-06 13:44:06,"b'I added a video to a @YouTube playlist https://t.co/BE6XjlIRsJ GST: Overview of Model GST Law, CA. Madhukar Hiregange'",0,None,5,157
2017-12-06 13:43:59,b'RT @real__indian: Sharp fall in GST collections causes concern: @PainoliD @jitupatwari @officeRGFan @KPadmaRani1 @yadavchandrap @alamgirizv\xe2\x80\xa6',12,None,166,88
2017-12-06 13:43:55,b'RT @behindwoods: Top Hashtag Trends in India in 2017\n\n#Baahubali2 \n#BB11\n#Mersal\n#Diwali\n#GST\n#MannKiBaat \n#CT17\n#IndvPak\n#IPL\n#WWC17\n\n#Thi\xe2\x80\xa6',199,Baahubali2,160,160
2017-12-06 13:43:52,b'RT @DilliDurAst: I don\xe2\x80\x99t know who\xe2\x80\x99s winning Gujarat but I can tell you I have met more people complaining about notebandi here in a day tha\xe2\x80\xa6',61,None,77,323
2017-12-06 13:43:41,"b'RT @dgftindia: Now, Merchant Exporters are allowed to procure goods for export from domestic suppliers on payment of nominal GST of 0.1%. A\xe2\x80\xa6'",10,None,30,126
2017-12-06 13:43:25,"b'RT @iScrew: 17. Patel just a few days ago. This handle reported a few weeks ago that when GST reforms were announced, BJP leader Kanti Amru\xe2\x80\xa6'",21,None,1016,282
2017-12-06 13:43:24,"b'RT @ETNOWlive: #GSTRejig | According to an @EconomicTimes report, a committee set up by the govt to simplify #GST has proposed a wide-rangi\xe2\x80\xa6'",17,GSTRejig,100,255
2017-12-06 13:43:14,"b'RT @kukk44: This is not GST, this is Gabbar Singh Tax. Its aim is to take away your hard earned money.\n #\xe0\xaa\x95\xe0\xab\x8b\xe0\xaa\x82\xe0\xaa\x97\xe0\xab\x8d\xe0\xaa\xb0\xe0\xab\x87\xe0\xaa\xb8_\xe0\xaa\xb8\xe0\xaa\xbe\xe0\xaa\xa5\xe0\xab\x87_\xe0\xaa\xa8\xe0\xaa\xb5\xe0\xaa\xb8\xe0\xaa\xb0\xe0\xab\x8d\xe0\xaa\x9c\xe0\xaa\xa8 https://t.co\xe2\x80\xa6'",85,કોંગ્રેસ_સાથે_નવસર્જન,696,183
2017-12-06 13:43:14,b'We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/icVI6mggCN',11,None,82180,741
2017-12-06 13:42:59,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,81,61
2017-12-06 13:42:57,"b'GST cashback  to consumers on cashless purchases will boost usage of cashless. When volumes zoom, charges will head\xe2\x80\xa6 https://t.co/Y0TLpMnikH'",3,None,9570,5193
2017-12-06 13:42:34,b'@airvistara thanks for your reply.\n\nbut now I have foregone the Benefit which was allowed on the GST paid on my Ticket',0,None,1,11
2017-12-06 13:42:23,"b'RT @rkhuria: It is your thinking to link everything with Elections. You opposed Aadhar, GST in Opposition. Before every election you rake u\xe2\x80\xa6'",42,None,132,195
2017-12-06 13:42:22,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,26,96
2017-12-06 13:42:20,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,159,179
2017-12-06 13:41:58,"b'@ttsuren @Narende78585159 @OfficeOfRG Enlighten me on how this ""major problem"" has been tackled in the new GST impl\xe2\x80\xa6 https://t.co/2TFV5PUhG4'",0,None,84,431
2017-12-06 13:41:46,"b'GST, Farm Loan Waivers May Lead To Fiscal Slippage, Says RBI https://t.co/4IOVdzO6qS'",7,None,608601,22
2017-12-06 13:41:44,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,1672,1116
2017-12-06 13:41:33,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,21,21
2017-12-06 13:41:26,"b'RT @allaboutGST: GST Law Panel submits recommendations to Revenue Secretary, suggests more than 100 changes https://t.co/SHbAYgKKg5'",4,None,73,217
2017-12-06 13:41:25,"b'RT @DrJitendraSingh: With last 2 days of election campaigning left in #Surat , this is what the traders here have to say about #GST and abo\xe2\x80\xa6'",79,Surat,248,1480
2017-12-06 13:41:23,"b'@Prof_HariOm @Swamy39 Jai Italy is ruling India..He hold the two most important dept. at one point , Another blunde\xe2\x80\xa6 https://t.co/RhnhzDyxmT'",1,None,713,1231
